"X_id","BEVOEGD_GEZAG_CODE","BEVOEGD_GEZAG_NAAM","INSTELLINGSCODE","INSTELLINGSNAAM","VESTIGINGSCODE","VESTIGINGSNAAM","GEMEENTENAAM","PLAATSNAAM","ERKENDEOPLEIDINGSCODE","INSTROOM_EINDDATUM","OPLEIDINGSEENHEIDCODE","EIGEN_OPLEIDINGSEENHEIDSLEUTEL","OPLEIDINGSEENHEID_NAAM","OPLEIDINGSEENHEID_INTERNATIONALE_NAAM","OPLEIDINGSEENHEID_SOORT","STUDIELAST","STUDIELASTEENHEID","NIVEAU","GRAAD","GRAADTOEVOEGING","ISCED","NLQF","EQF","VORM","ONDERDEEL","SUBONDERDEEL","BEKOSTIGINGSNIVEAU","GRONDSLAG_STUDIELAST","BEROEPSEISEN","OPLEIDINGSERKENNINGSKADER","INTENSIEFPROGRAMMA","BEKOSTIGINGSCODE","AANVULLENDE_EISEN","BEKOSTIGINGSDUUR","VESTIGINGSLICENTIE_BEGINDATUM","VESTIGINGSLICENTIE_EINDDATUM","ACCREDITATIE_BESLUITDATUM","ACCREDITATIE_BEGINDATUM","ACCREDITATIE_VERVALDATUM","ACCREDITATIE_AFBOUWDATUM","ACCREDITATIE_INLEVERDATUM","ACCREDITATIE_VOORWAARDENDATUM","ACCREDITATIE_INTREKKINGSDATUM","ACCREDITATIE_UITSTELDATUM","ACCREDITATIE_UITSTELREDEN","SAMENWERKENDEINSTELLINGEN"
3612,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34507,NA,"1001O3949","35EEFEA8-063C-4C29-A25C-B3F77136F5E6","Toegepaste Psychologie","Applied Psychology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2008-09-01T00:00:00",NA,"2025-07-29T00:00:00",NA,NA,NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
3613,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34538,NA,"1001O3985","169DFB83-F817-415A-9CD8-16588E3866A1","Management in de Zorg","Health Care Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",NA,6,6,"DEELTIJD","GEZONDHEIDSZORG",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","AANVULLENDE_EISEN",48,"2005-09-01T00:00:00",NA,"2022-05-31T00:00:00","2022-05-31T00:00:00",NA,NA,"2027-05-01T00:00:00",NA,NA,NA,NA,NA
3614,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34538,NA,"1001O3985","169DFB83-F817-415A-9CD8-16588E3866A1","Management in de Zorg","Health Care Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",NA,6,6,"DUAAL","GEZONDHEIDSZORG",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","AANVULLENDE_EISEN",48,"2009-09-01T00:00:00",NA,"2022-05-31T00:00:00","2022-05-31T00:00:00",NA,NA,"2027-05-01T00:00:00",NA,NA,NA,NA,NA
3615,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34560,NA,"1001O4017","8A809AD7-DB61-4D45-91C7-BBD6CEA6D8B3","Opleiding tot Verpleegkundige","Nursing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"DEELTIJD","GEZONDHEIDSZORG",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2021-07-12T00:00:00","2021-07-12T00:00:00",NA,NA,"2026-05-01T00:00:00",NA,NA,NA,NA,NA
3616,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34560,NA,"1001O4017","8A809AD7-DB61-4D45-91C7-BBD6CEA6D8B3","Opleiding tot Verpleegkundige","Nursing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","GEZONDHEIDSZORG",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2021-07-12T00:00:00","2021-07-12T00:00:00",NA,NA,"2026-05-01T00:00:00",NA,NA,NA,NA,NA
3617,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34570,NA,"1001O4053","F3F30D37-7C44-4761-8E01-AC29018B3567","Opleiding tot Fysiotherapeut","Physiotherapy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","GEZONDHEIDSZORG",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2018-06-29T00:00:00","2018-06-29T00:00:00",NA,NA,"2024-05-01T00:00:00",NA,NA,"2025-11-02T00:00:00","ART_5_16_LID_4",NA
3618,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34574,NA,"1001O4065","BC4689E1-D4B3-4FEE-9FE8-DC3D4C1A4354","Opleiding voor Ergotherapie","Occupational Therapy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","GEZONDHEIDSZORG",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2025-07-22T00:00:00",NA,NA,NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
3619,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34576,NA,"1001O4071","652938B1-C902-4EAD-BA05-D0746B520CB1","Mondzorgkunde","Dental Hygiene","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","GEZONDHEIDSZORG",NA,"TOP","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2023-07-18T00:00:00","2023-07-18T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,NA
3620,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34578,NA,"1001O4080","954A316D-B343-4080-9096-0BBA7906A1F7","Opleiding voor Logopedie","Speech and Language Therapy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","GEZONDHEIDSZORG",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2021-02-02T00:00:00","2021-02-02T00:00:00",NA,NA,"2026-05-01T00:00:00",NA,NA,"2027-05-02T00:00:00","ART_5_16_LID_4",NA
3621,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34579,NA,"1001O4088",NA,"Voeding en Diëtetiek","Nutrition and Dietetics","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","GEZONDHEIDSZORG",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2024-07-08T00:00:00","2024-07-08T00:00:00",NA,NA,"2030-05-01T00:00:00",NA,NA,NA,NA,NA
3622,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34609,NA,"1001O4142","2DDC2E79-A732-4394-AD53-377DE74668F5","Human Resource Management","Human Resource Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",NA,6,6,"VOLTIJD","ECONOMIE",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2004-01-01T00:00:00",NA,"2023-09-05T00:00:00","2023-09-05T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,NA
3623,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34644,NA,"1001O4258",NA,"Vaktherapie","Arts Therapies","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",NA,6,6,"DEELTIJD","GEZONDHEIDSZORG",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","AANVULLENDE_EISEN",48,"2023-09-01T00:00:00",NA,"2023-05-23T00:00:00","2023-05-23T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,NA
3624,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34644,NA,"1001O4258",NA,"Vaktherapie","Arts Therapies","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",NA,6,6,"VOLTIJD","GEZONDHEIDSZORG",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2023-05-23T00:00:00","2023-05-23T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,NA
3625,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34808,NA,"1001O4396",NA,"Opleiding tot leraar Basisonderwijs","Education in Primary Schools (age 4 - 12)","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"DEELTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-01-21T00:00:00","2022-01-21T00:00:00",NA,NA,"2027-11-01T00:00:00",NA,NA,NA,NA,NA
3626,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",34808,NA,"1001O4396",NA,"Opleiding tot leraar Basisonderwijs","Education in Primary Schools (age 4 - 12)","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-01-21T00:00:00","2022-01-21T00:00:00",NA,NA,"2027-11-01T00:00:00",NA,NA,NA,NA,NA
3627,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35025,NA,"1001O4547","3FDD845B-78B6-4652-A4BC-E81685245090","Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding","Teacher Education in Physical Education","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","AANVULLENDE_EISEN",48,"2006-09-01T00:00:00",NA,"2021-10-11T00:00:00","2021-10-11T00:00:00",NA,NA,"2027-05-01T00:00:00",NA,NA,NA,NA,NA
3628,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35158,NA,"1001O4586","9937C954-DC6A-4087-8115-21C42034979C","Pedagogiek","Educational Theory","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",NA,6,6,"DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2026-09-01T00:00:00",NA,"2024-03-11T00:00:00","2024-03-11T00:00:00",NA,NA,"2029-11-01T00:00:00",NA,NA,NA,NA,NA
3629,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35158,NA,"1001O4586","9937C954-DC6A-4087-8115-21C42034979C","Pedagogiek","Educational Theory","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",NA,6,6,"VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2024-03-11T00:00:00","2024-03-11T00:00:00",NA,NA,"2029-11-01T00:00:00",NA,NA,NA,NA,NA
3630,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35193,NA,"1001O4626",NA,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits","Teacher Education in German","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"DEELTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3631,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35193,NA,"1001O4626",NA,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits","Teacher Education in German","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3632,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35195,NA,"1001O4644","DD843D54-732A-4C01-A14B-A1EBF0E2A65B","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels","Teacher Education in English","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"DEELTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3633,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35195,NA,"1001O4644","DD843D54-732A-4C01-A14B-A1EBF0E2A65B","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels","Teacher Education in English","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3634,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35196,NA,"1001O4661",NA,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans","Teacher Education in French","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"DEELTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3635,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35196,NA,"1001O4661",NA,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans","Teacher Education in French","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3636,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35197,NA,"1001O4678","AC254854-5FE4-4DB4-B712-EC0850FB36A6","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis","Teacher Education in History","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3637,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35198,NA,"1001O4696","18C1808E-AA3A-4569-901D-D7AA8D092278","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands","Teacher Education in Dutch","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"DEELTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3638,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35198,NA,"1001O4696","18C1808E-AA3A-4569-901D-D7AA8D092278","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands","Teacher Education in Dutch","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3639,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35199,NA,"1001O4712",NA,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde","Teacher Education in Chemics","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"DEELTIJD","ONDERWIJS",NA,"HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3640,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35199,NA,"1001O4712",NA,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde","Teacher Education in Chemics","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3641,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35201,NA,"1001O4728",NA,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde","Teacher Education in Geography","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3642,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35204,NA,"1001O4774","4671A0AD-A527-4C4D-9EE6-A5C72A395670","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Pedagogiek","Teacher Education in Educational Theory: Philosophy of Education and Child Rearing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2002-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3643,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35207,NA,"1001O4784","193177D7-C86F-442B-A90B-95C1CEF2B141","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Economie",NA,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"DEELTIJD","ONDERWIJS",NA,"HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2008-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
3644,72243,"Stichting Hogeschool van Arnhem en Nijmegen","25KB","Hogeschool van Arnhem en Nijmegen","25KB01","Hogeschool van Arnhem en Nijmegen; Nijmegen","Nijmegen","NIJMEGEN",35207,NA,"1001O4784","193177D7-C86F-442B-A90B-95C1CEF2B141","Opleiding tot leraar voortgezet onderwijs van de tweede graad in Economie",NA,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",NA,6,6,"VOLTIJD","ONDERWIJS",NA,"HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,"2008-09-01T00:00:00",NA,"2022-08-12T00:00:00","2022-08-12T00:00:00",NA,NA,"2028-05-01T00:00:00",NA,NA,NA,NA,NA
